DISTRICT,YEAR,avg_temp,avg_max_temp,temp_range_stddev,avg_humidity,avg_wind,annual_precip,avg_temp_lag1,annual_precip_lag1,temp_range_stddev_lag1,predicted_avg_temp
baglung,2021,13.109783347486784,18.295841179047773,2.96597562733951,69.86938172143972,2.03603030643191,1875.4934819426007,13.200935137631124,1875.507487714185,3.031571900407761,13.01379265511429
baglung,2022,12.932720243790767,18.288151725107905,2.9534269846909766,69.9204972736116,2.222581819742242,1875.4288738891767,13.109783347486784,1875.4934819426007,2.96597562733951,12.957442607099752
baglung,2023,12.941527331939088,18.249059357143498,2.8518219582702367,69.98695098464472,2.311112975925638,1875.4352309763678,12.932720243790767,1875.4288738891767,2.9534269846909766,12.955938947567178
baglung,2024,13.052870310328377,18.26385972116656,2.8694038922212446,70.01191365944614,2.461838891335112,1875.4650320962533,12.941527331939088,1875.4352309763678,2.8518219582702367,12.995426471098337
baglung,2025,13.236473187834456,18.22389798703507,3.0629727863987224,70.08230196885461,2.5173258247574273,1875.6045876731532,13.052870310328377,1875.4650320962533,2.8694038922212446,13.184403315479978
baglung,2026,13.222624650646281,18.198794695308287,3.0579869530627413,70.01667254867291,2.4186682988410655,1875.5257479793781,13.236473187834456,1875.6045876731532,3.0629727863987224,13.181802314534316
baglung,2027,13.083452283772695,18.207926803266137,3.020945155108614,69.80636242321825,2.4876557075289294,1875.5359720801364,13.222624650646281,1875.5257479793781,3.0579869530627413,12.999131408884798
baglung,2028,13.141748071656652,18.11384125546041,2.9984972164582055,69.88990132457414,2.428500480072757,1875.584886582694,13.083452283772695,1875.5359720801364,3.020945155108614,13.181802314534316
baglung,2029,13.210720457638912,18.07125810061661,3.0011043397360235,69.88439799522575,2.6372195817845,1875.5726875117011,13.141748071656652,1875.584886582694,2.9984972164582055,13.14749035589509
baglung,2030,13.225378940335599,17.981193924659756,3.130233933537927,69.98069149936192,2.6279184028877873,1875.3541210215606,13.210720457638912,1875.5726875117011,3.0011043397360235,13.15078216148983
baglung,2031,13.164922249605002,18.16352970592288,2.8319711265982743,70.01941006511744,2.6391565548036597,1875.3469643223505,13.225378940335599,1875.3541210215606,3.130233933537927,13.143955447866544
baglung,2032,13.19291146078686,18.069555721521226,2.9455117659349557,69.97514984539806,2.765627445985336,1875.3697873267947,13.164922249605002,1875.3469643223505,2.8319711265982743,13.14749035589509
baglung,2033,13.143293827179194,17.944946188571986,2.908208425934015,70.08877780726124,2.7252709549132352,1875.4587811427573,13.19291146078686,1875.3697873267947,2.9455117659349557,13.14749035589509
baglung,2034,13.255042555118798,17.862560354845655,2.905631928097486,70.11819151048603,2.5345635595321965,1875.3103470268875,13.143293827179194,1875.4587811427573,2.908208425934015,13.278105719327506
baglung,2035,13.274289905874902,17.890790480810754,2.7027711250669886,70.04188646779278,2.361054425869594,1875.375631702366,13.255042555118798,1875.3103470268875,2.905631928097486,13.28864004110616
baglung,2036,13.233899974406999,17.962299291274906,2.7210399336673947,69.8689285022844,2.4046340235948436,1875.3025061628382,13.274289905874902,1875.375631702366,2.7027711250669886,13.181802314534316
baglung,2037,13.368741312035874,17.992534546528745,2.6127310814066154,70.0361693876161,2.3325064542233784,1875.2903778391105,13.233899974406999,1875.3025061628382,2.7210399336673947,13.32111367896641
baglung,2038,13.373715424179796,17.864347469806514,2.4772721303037035,69.9310595655957,2.27228148023094,1875.4102467759735,13.368741312035874,1875.2903778391105,2.6127310814066154,13.321099703280428
baglung,2039,13.391778818844458,18.01188596516617,2.431323682622779,69.8311564215343,2.2657437009547827,1875.4047842921505,13.373715424179796,1875.4102467759735,2.4772721303037035,13.437065416603712
baglung,2040,13.412136667167344,17.990542319866705,2.513849594590205,69.9768967995789,2.244971175435894,1875.610017422179,13.391778818844458,1875.4047842921505,2.431323682622779,13.434541217797529
baglung,2041,13.404740731396641,18.119411793760023,2.429041138060114,69.89880894529432,2.0075053964864362,1875.6740172996251,13.412136667167344,1875.610017422179,2.513849594590205,13.444483100801316
baglung,2042,13.468243245608852,18.193178042618,2.4631804038761866,69.99741502994783,1.9830279960298647,1875.5395649909008,13.404740731396641,1875.6740172996251,2.429041138060114,13.444483100801316
baglung,2043,13.425227562230207,18.176133837279497,2.3333726412256284,70.11244859760285,1.9863977167315123,1875.621090805797,13.468243245608852,1875.5395649909008,2.4631804038761866,13.444483100801316
baglung,2044,13.293471037822512,18.196936775814947,2.437295683696239,70.20049959775551,1.9884194771683652,1875.478169974544,13.425227562230207,1875.621090805797,2.3333726412256284,13.300696244337368
baglung,2045,13.442435095546783,18.15392674497168,2.524158812951697,70.196522049665,1.918147336690625,1875.5453340657173,13.293471037822512,1875.478169974544,2.437295683696239,13.407862025219469
baglung,2046,13.35874002538412,18.200451332044615,2.4572315517151018,70.31180504969987,1.8157719460275683,1875.4676243158824,13.442435095546783,1875.5453340657173,2.524158812951697,13.296568866028224
baglung,2047,13.336478742619693,18.204842029493477,2.4486653583530567,70.45734982152631,1.8326224277440712,1875.4696070560126,13.35874002538412,1875.4676243158824,2.4572315517151018,13.296568866028224
baglung,2048,13.528123550380451,18.177666597662082,2.3220423337041063,70.53125417385189,1.7435977536849365,1875.437979773785,13.336478742619693,1875.4696070560126,2.4486653583530567,13.499283709534375
baglung,2049,13.44141647612225,18.162333320211697,2.354560902833646,70.6281012050008,1.6798306271721337,1875.5055389140764,13.528123550380451,1875.437979773785,2.3220423337041063,13.410386224025652
baglung,2050,13.339450915630666,18.127026659527395,2.3501692428251943,70.54102167819872,1.5968450828323113,1875.5931325835247,13.44141647612225,1875.5055389140764,2.354560902833646,13.296568866028224
baitadi,2020,9.520540035563789,15.201948735273152,3.5325419752410836,65.13485124323567,2.3002428719959944,821.5689008069767,9.363013698630136,821.62,3.3916464043187555,9.394649048670356
baitadi,2021,9.395521514967767,15.293164420701512,3.60389668219582,65.01537255571624,2.3093171085193953,821.6577879872688,9.520540035563789,821.5689008069767,3.5325419752410836,9.394649048670356
baitadi,2022,9.368070096589605,15.356543440374155,3.5222476510859946,65.01933857280342,2.391182180509415,821.5132521999408,9.395521514967767,821.6577879872688,3.60389668219582,9.400638856642857
baitadi,2023,9.50203954264269,15.508195862615468,3.568912108519005,65.0669343544269,2.40970120080101,821.4797965564054,9.368070096589605,821.5132521999408,3.5222476510859946,9.400462865521876
baitadi,2024,9.5849822509711,15.52734883386399,3.614594778467829,65.1444563080825,2.2298138315902647,821.441532261366,9.50203954264269,821.4797965564054,3.568912108519005,9.729666374975032
baitadi,2025,9.64393619104439,15.521889798446967,3.671627347551585,65.2575185004745,2.340750407552636,821.5582496489615,9.5849822509711,821.441532261366,3.614594778467829,9.729666374975032
baitadi,2026,9.713059063321236,15.46937072745387,3.5592398616149636,65.20427324784539,2.2151960852167263,821.6145760193298,9.64393619104439,821.5582496489615,3.671627347551585,9.741418793518653
baitadi,2027,9.697772345418203,15.498001706731147,3.6377091511373782,65.26642485667826,2.2913576974699916,821.6016807423608,9.713059063321236,821.6145760193298,3.5592398616149636,9.729666374975032
baitadi,2028,9.575772028623257,15.533624049100453,3.6310479647845724,65.0651619116519,2.215218524417924,821.4667813385208,9.697772345418203,821.6016807423608,3.6377091511373782,9.729666374975032
baitadi,2029,9.592078331683167,15.287916139861812,3.789756984276399,64.97498237956165,1.9918924869944177,821.4517500670968,9.575772028623257,821.4667813385208,3.6310479647845724,9.716991748926679
baitadi,2030,9.632939369292554,15.362653161068001,3.473856494532799,65.07143534514897,2.060908941032352,821.529190278984,9.592078331683167,821.4517500670968,3.789756984276399,9.714179465659152
baitadi,2031,9.49098900662188,15.33912875610315,3.501836026866445,65.09003150522602,1.9682250313676806,821.4944561216703,9.632939369292554,821.529190278984,3.473856494532799,9.408985565330541
baitadi,2032,9.438426888795469,15.263912381854425,3.5253954943650676,65.10001939632633,1.807125044873168,821.3583291142415,9.49098900662188,821.4944561216703,3.501836026866445,9.374418929493661
baitadi,2033,9.382158051310736,15.273832837222944,3.410047287527343,65.13662244192524,1.8426682996301091,821.3633650786574,9.438426888795469,821.3583291142415,3.5253954943650676,9.375701004854339
baitadi,2034,9.438602666188487,15.200712284492974,3.286476794938058,65.18220061311648,1.8011277976094822,821.4324352967799,9.382158051310736,821.3633650786574,3.410047287527343,9.375701004854339
baitadi,2035,9.402715279480612,15.106915187502423,3.3754404400600047,65.18526830673355,1.6525927030546044,821.5122204913918,9.438602666188487,821.4324352967799,3.286476794938058,9.371191025714602
baitadi,2036,9.447991857919796,15.089686036323979,3.441690725149331,65.2091781780976,1.6885399108567054,821.3940842373704,9.402715279480612,821.5122204913918,3.3754404400600047,9.375701004854339
baitadi,2037,9.414724343131882,15.083318545686275,3.6238974159265935,65.09537299058671,1.733371821931308,821.3862257729689,9.447991857919796,821.3940842373704,3.441690725149331,9.374418929493661
baitadi,2038,9.478064079417141,14.963561997233333,3.5897222529796795,65.05094000556907,1.7263701771602151,821.4115844559144,9.414724343131882,821.3862257729689,3.6238974159265935,9.374418929493661
baitadi,2039,9.48603543105856,14.945412124938652,3.618672001015126,65.09228560683707,1.7869132180291745,821.2466013940293,9.478064079417141,821.4115844559144,3.5897222529796795,9.374418929493661
baitadi,2040,9.474380811317193,15.01999130786012,3.5970701185695293,65.15066004291897,1.8162961087109437,821.2191392502727,9.48603543105856,821.2466013940293,3.618672001015126,9.374418929493661
baitadi,2041,9.48327778009732,15.116325260726637,3.7716942050640525,65.24994832396757,1.7481618958006029,821.2426757891395,9.474380811317193,821.2191392502727,3.5970701185695293,9.374418929493661
baitadi,2042,9.543868232229014,15.03323117395225,3.8335047979907886,65.24917929945494,1.8453816361494308,821.2262431492269,9.48327778009732,821.2426757891395,3.7716942050640525,9.371008213071482
baitadi,2043,9.499347662075339,14.9622771872693,3.8520263013101483,65.4220725000331,1.896754518835643,821.1642388944128,9.543868232229014,821.2262431492269,3.8335047979907886,9.374418929493661
baitadi,2044,9.411770051874134,15.002687895049329,3.9074437895289034,65.54320123164108,1.878266988734744,820.9415514851534,9.499347662075339,821.1642388944128,3.8520263013101483,9.374418929493661
baitadi,2045,9.490054701256204,14.961803593286533,3.89234527410776,65.44796353108882,1.886276959432206,821.1141735715602,9.411770051874134,820.9415514851534,3.9074437895289034,9.374418929493661
baitadi,2046,9.441812868772299,15.048482164771325,3.7715907149491508,65.19545854781614,1.7586013618413259,821.2258031758698,9.490054701256204,821.1141735715602,3.89234527410776,9.374418929493661
baitadi,2047,9.53788015784037,15.292253040221425,3.908676287012747,65.07999990370874,1.5832214151289001,821.2585456845911,9.441812868772299,821.2258031758698,3.7715907149491508,9.374418929493661
baitadi,2048,9.47240376874655,15.215877156327018,3.8717668803074137,65.19568113758663,1.5972579950481338,821.1922750482166,9.53788015784037,821.2585456845911,3.908676287012747,9.374418929493661
baitadi,2049,9.622692363012307,15.218896219983748,3.798684887353308,65.18731007536074,1.4570023444726599,821.1707494842925,9.47240376874655,821.1922750482166,3.8717668803074137,9.689451018642401
baitadi,2050,9.668618081185112,15.304199401398497,3.9152855823000823,65.03162788070598,1.3381002933014003,821.2769376751285,9.622692363012307,821.1707494842925,3.798684887353308,9.696476924195004
bajang,2020,4.767156004242091,10.631527149963487,3.482088353113397,70.51895296550806,2.4541801680043727,767.246477809423,4.708301369863014,767.35,3.5705853111356336,4.69083419152482
bajang,2021,4.761872198712899,10.62566155638664,3.3488665392203116,70.55455864145365,2.51615353261009,767.2056973755259,4.767156004242091,767.246477809423,3.482088353113397,4.69083419152482
bajang,2022,4.49997402520254,10.645296551908382,3.241506035634238,70.58495324519576,2.570517480244542,767.1606172042075,4.761872198712899,767.2056973755259,3.3488665392203116,4.473781002485167
bajang,2023,4.462522003055531,10.53529104118502,3.498567680728157,70.54421361701533,2.54469920683618,767.2214450284466,4.49997402520254,767.1606172042075,3.241506035634238,4.472639260130198
bajang,2024,4.47403574964454,10.297442901300435,3.6697949243490315,70.7259518526213,2.660439175927001,767.2300014002548,4.462522003055531,767.2214450284466,3.498567680728157,3.6849045714637243
bajang,2025,4.592749256333814,10.254066688355675,3.593297764380638,70.75630436026246,2.585422509521537,767.2089010283271,4.47403574964454,767.2300014002548,3.6697949243490315,3.716299220725302
bajang,2026,4.541571119664684,10.321699902840066,3.6023604605876427,71.04894476135802,2.6164893236537656,767.2101412212958,4.592749256333814,767.2089010283271,3.593297764380638,3.6860021224127943
bajang,2027,4.614399326811117,10.370229850714658,3.539594448665662,71.10543186649355,2.4317881374729082,767.0853229774214,4.541571119664684,767.2101412212958,3.6023604605876427,3.709776408236638
bajang,2028,4.814703530668585,10.318445978300838,3.3824408088175626,70.99217097977163,2.328135474996186,767.1997589334961,4.614399326811117,767.0853229774214,3.539594448665662,4.219628731328346
bajang,2029,4.780578856747667,10.372587307485897,3.3912174089248524,71.03712621039082,2.344652921803722,767.284111116493,4.814703530668585,767.1997589334961,3.3824408088175626,3.939816895617825
bajang,2030,4.988283350284982,10.511591019262127,3.336432711575441,71.07225579303265,2.4751114822935993,767.3141031616158,4.780578856747667,767.284111116493,3.3912174089248524,5.085680328578174
bajang,2031,4.807231313675222,10.544888260527122,3.1414258416222105,71.0369871983354,2.563742274108768,767.3491421967115,4.988283350284982,767.3141031616158,3.336432711575441,4.970165442478726
bajang,2032,4.776720924020221,10.573559262495362,3.0708148241836373,70.94958323556344,2.6395420779946535,767.3532580828963,4.807231313675222,767.3491421967115,3.1414258416222105,4.660791211206024
bajang,2033,4.922424618896892,10.743040506036182,2.999187410868362,70.96132601036847,2.655578914640363,767.301763385002,4.776720924020221,767.3532580828963,3.0708148241836373,4.944137954945094
bajang,2034,4.964324290679387,10.647628048719845,3.058548397055892,70.87200221202141,2.7068193184770015,767.3702663343526,4.922424618896892,767.301763385002,2.999187410868362,4.944137954945094
bajang,2035,5.034397685625271,10.608745185225974,3.214912984186467,70.9112616558118,2.7998406079191676,767.2886533742644,4.964324290679387,767.3702663343526,3.058548397055892,5.056164100626552
bajang,2036,5.057316717928269,10.541674004841193,3.340133765972297,70.96066477825148,2.8230102908237247,767.206730293516,5.034397685625271,767.2886533742644,3.214912984186467,5.052629192598006
bajang,2037,4.985988528858329,10.736874592978927,3.3587321305328435,70.83441953341108,3.0191585806805867,767.26232116795,5.057316717928269,767.206730293516,3.340133765972297,4.230745367077498
bajang,2038,4.870302200894074,10.799358551798502,3.265269768972441,70.93794732656777,2.9732165840177,767.3693888630302,4.985988528858329,767.26232116795,3.3587321305328435,4.945774190462429
bajang,2039,4.878171541027984,10.655926477732402,3.1611794865159077,71.05012554662537,3.0320258101164,767.5657912060575,4.870302200894074,767.3693888630302,3.265269768972441,4.1138768854046
bajang,2040,4.736172744089256,10.73938925829956,3.1711392551319855,71.08612208837982,3.006055339024648,767.536752336548,4.878171541027984,767.5657912060575,3.1611794865159077,3.834065049694082
bajang,2041,4.627122177317336,10.744509217059806,3.15050868514631,71.04064142569871,2.9363418332920808,767.5205075855566,4.736172744089256,767.536752336548,3.1711392551319855,4.447074985382186
bajang,2042,4.659936286172065,10.710544603681607,3.1274060274852493,71.16760222738391,2.9022550704271395,767.5602372876302,4.627122177317336,767.5205075855566,3.15050868514631,4.659618195282101
bajang,2043,4.600634148876207,10.568770614219332,3.2695998637214436,71.19166500560902,2.897002424622128,767.5044106868294,4.659936286172065,767.5602372876302,3.1274060274852493,4.445239845644736
bajang,2044,4.677530646012391,10.645467284447681,3.3823439702089098,71.2371378926159,2.899319456569953,767.3765240882373,4.600634148876207,767.5044106868294,3.2695998637214436,4.657783055544651
bajang,2045,4.755420993966884,10.720724303754764,3.369214738603416,71.21791052453807,2.8805483334536004,767.3422219839505,4.677530646012391,767.3765240882373,3.3823439702089098,4.665962354751906
bajang,2046,4.783102646836814,10.60408525904698,3.6014162919664083,71.3535938828238,2.891105338675214,767.3082427203361,4.755420993966884,767.3422219839505,3.369214738603416,4.668489932464453
bajang,2047,4.765302420061101,10.581583540665738,3.6455073997968532,71.13448441389727,3.0406119939301175,767.4240723302692,4.783102646836814,767.3082427203361,3.6014162919664083,3.8429367868764346
bajang,2048,4.924548164104583,10.66718951071188,3.622152965398292,70.95099837604153,3.080044274396409,767.3381336402813,4.765302420061101,767.4240723302692,3.6455073997968532,4.122748622586952
bajang,2049,4.717358028496042,10.728699168152447,3.768456986233321,70.97558133949622,2.974191296301366,767.3126412816019,4.924548164104583,767.3381336402813,3.622152965398292,4.668489932464453
bajang,2050,4.779002337991265,10.785065997906322,3.7887906218836567,70.97026304494216,3.052244602333202,767.2328539281605,4.717358028496042,767.3126412816019,3.768456986233321,3.8429367868764346
banke,2020,21.653636674455807,27.237368917072466,3.6670518724043495,59.89231016327711,2.4032671033237127,1502.8208446044257,21.75093150684932,1502.75,3.656128954194649,21.668368676573884
banke,2021,21.83594793650752,27.25888847803687,3.623085927554394,59.78018954197589,2.5407974397010475,1502.9087803828695,21.653636674455807,1502.8208446044257,3.6670518724043495,21.848530970152684
banke,2022,21.830585019238452,27.315601765389026,3.577436080494588,59.85419533826512,2.7522148378393263,1502.900785605144,21.83594793650752,1502.9087803828695,3.623085927554394,21.86559272192606
banke,2023,21.677952010157515,27.242421396789265,3.505431421061628,59.87036565660571,2.710001104533825,1502.8873499500116,21.830585019238452,1502.900785605144,3.577436080494588,21.698212804301114
banke,2024,21.62946014004526,27.209794934100557,3.6745458120867154,59.91333814130167,2.6567740828525204,1502.7496683278057,21.677952010157515,1502.8873499500116,3.505431421061628,21.61724723202772
banke,2025,21.630428931343534,27.121407082714192,3.7238563614161944,59.8479195068485,2.6180541826327914,1502.587753042332,21.62946014004526,1502.7496683278057,3.6745458120867154,21.61081059840819
banke,2026,21.56383672975248,27.243430598228045,3.6590666511064582,59.838213027272005,2.7274835609050467,1502.7044119274442,21.630428931343534,1502.587753042332,3.7238563614161944,21.561508513208352
banke,2027,21.58091893835682,27.172830607962013,3.6390601305838453,59.965124426073885,2.8101311326982428,1502.6309176505629,21.56383672975248,1502.7044119274442,3.6590666511064582,21.627872350181566
banke,2028,21.66099014427734,27.109582483913968,3.7030697997765416,60.06421666950165,2.8125816272651667,1502.651791852009,21.58091893835682,1502.6309176505629,3.6390601305838453,21.688503449517203
banke,2029,21.59005387853662,27.040254982645976,3.5983282248574637,60.12851247525801,2.7162875606257524,1502.7179103372223,21.66099014427734,1502.651791852009,3.7030697997765416,21.627872350181566
banke,2030,21.7051598083087,27.2040727472754,3.5524335687894593,60.11773245137576,2.7334862261929675,1502.7699895758199,21.59005387853662,1502.7179103372223,3.5983282248574637,21.733234023287384
banke,2031,21.735686415091635,27.152721736757506,3.6080252987092867,59.99140747941515,2.7500768923932144,1502.8228162861376,21.7051598083087,1502.7699895758199,3.5524335687894593,21.733234023287384
banke,2032,21.809907987396727,27.110365600725313,3.5695950524007496,59.696246389304925,2.844632713812512,1502.9268162801795,21.735686415091635,1502.8228162861376,3.6080252987092867,21.86559272192606
banke,2033,21.86339365504483,27.200213004887914,3.6322111858252675,59.61475505173981,2.9673666892478607,1502.9359798250532,21.809907987396727,1502.9268162801795,3.5695950524007496,21.874803335031896
banke,2034,22.10218258463765,27.200795105745726,3.6030269049506995,59.670025817271856,2.9437496678990875,1502.9835865932703,21.86339365504483,1502.9359798250532,3.6322111858252675,22.12603457463099
banke,2035,22.10095222786502,27.245460565336632,3.6075288300009816,59.68464206695974,2.8097709983975867,1502.9429956161177,22.10218258463765,1502.9835865932703,3.6030269049506995,22.12603457463099
banke,2036,22.164229214927722,27.244725351483236,3.5685409720960646,59.658183261687945,2.8165975702138715,1502.872928470514,22.10095222786502,1502.9429956161177,3.6075288300009816,22.155684519725842
banke,2037,22.192144351948937,27.24949756131101,3.383108299213398,59.6496034821085,2.708482455563663,1502.8883752806425,22.164229214927722,1502.872928470514,3.5685409720960646,22.15507752523121
banke,2038,22.00556682237446,27.308001015881768,3.378972210365955,59.66868403639248,2.6693568267068994,1502.9495577408113,22.192144351948937,1502.8883752806425,3.383108299213398,22.029739429053325
banke,2039,22.040913420432254,27.483664574469245,3.487942254822719,59.70826064266364,2.694691123351224,1503.0393649281611,22.00556682237446,1502.9495577408113,3.378972210365955,22.04000144657252
banke,2040,22.017925202768204,27.602665775541062,3.507869619028993,59.687937667481876,2.6245589426307347,1503.0192004423016,22.040913420432254,1503.0393649281611,3.487942254822719,22.029983322913306
banke,2041,22.0934522926961,27.566922224194954,3.638412548535913,59.81796355650591,2.6425183021929413,1502.9148272497798,22.017925202768204,1503.0192004423016,3.507869619028993,22.07560102271244
banke,2042,22.14050419396334,27.505936490697053,3.6731338592746434,59.85618342755446,2.7072120843322627,1502.9088621593953,22.0934522926961,1502.9148272497798,3.638412548535913,22.155684519725842
banke,2043,22.042934775092863,27.481661208359753,3.8470024405165355,59.96202960681501,2.718330518356359,1503.0219747080619,22.14050419396334,1502.9088621593953,3.6731338592746434,22.040608441067153
banke,2044,22.034179768495505,27.45083789706425,3.9410324602819435,59.96503543309635,2.747821793510978,1503.1256018573742,22.042934775092863,1503.0219747080619,3.8470024405165355,22.040608441067153
banke,2045,22.126823729553433,27.676925005925924,3.956804879874923,59.90372830993136,2.842671622252714,1503.1453903435608,22.034179768495505,1503.1256018573742,3.9410324602819435,22.12603457463099
banke,2046,22.128499341015655,27.57555245946981,3.8505047753403483,59.92145687480836,3.0610295262534386,1503.1474149290343,22.126823729553433,1503.1453903435608,3.956804879874923,22.12603457463099
banke,2047,22.200789162707505,27.657772158255035,3.7738834815642552,59.98524801537264,3.155339729772419,1503.202306584862,22.128499341015655,1503.1474149290343,3.8505047753403483,22.155684519725842
