DISTRICT,YEAR,avg_temp,avg_max_temp,temp_range_stddev,avg_humidity,avg_wind,annual_precip,precip_zscore,avg_temp_lag1,annual_precip_lag1,precip_zscore_lag1,temp_range_stddev_lag1,heatwave_days_lag1,predicted_heatwave_days
baglung,2030,13.37616534327916,18.24137462310333,2.8729951066323096,69.44784859653757,2.215028723475465,1875.7192129899224,1.707661419422126,13.539077538888659,1875.7169421227004,1.7501867334455594,2.9332820394830694,21.171477079796265,2.0638832365668573
baglung,2031,13.365779664342082,18.120238586346485,2.858489165776739,69.399005907552,2.300067608429308,1875.739311403016,1.820568045537608,13.37616534327916,1875.7192129899224,1.707661419422126,2.8729951066323096,21.171477079796265,2.9041345394534854
baglung,2032,13.473569854735135,18.098725920605727,2.9539490072912136,69.32433361244364,2.324989215025638,1875.8957406504794,1.740122167412032,13.365779664342082,1875.739311403016,1.820568045537608,2.858489165776739,21.171477079796265,2.9638151642087975
baglung,2033,13.448990980718794,17.931876406926815,3.033165278513054,69.4459404827396,2.2371421000649114,1875.9827754465468,1.740681985208593,13.473569854735135,1875.8957406504794,1.740122167412032,2.9539490072912136,21.171477079796265,2.0638832365668573
baglung,2034,13.536572312609787,18.1026734415926,3.0067056327861605,69.48154362778914,2.2239727317192513,1876.0464904761968,1.7752426106964152,13.448990980718794,1875.9827754465468,1.740681985208593,3.033165278513054,21.171477079796265,2.0638832365668573
baglung,2035,13.595871886778333,18.109963579297744,2.9917280888189093,69.5926780607807,2.251633626513429,1875.9983114683143,1.8726003108965616,13.536572312609787,1876.0464904761968,1.7752426106964152,3.0067056327861605,21.171477079796265,2.0638832365668573
baglung,2036,13.586610016666125,18.18234736339246,3.1069574078305253,69.41249305073951,2.1964150757988046,1875.9922580914345,1.7748719012330778,13.595871886778333,1875.9983114683143,1.8726003108965616,2.9917280888189093,21.171477079796265,2.0638832365668573
baglung,2037,13.186921176135183,18.34577887927582,3.155834036387123,69.43307375109892,2.2918577988629236,1875.8393956760347,1.7386393059177785,13.586610016666125,1875.9922580914345,1.7748719012330778,3.1069574078305253,21.171477079796265,2.932262780335649
baglung,2038,13.214220105654254,18.374889157763725,2.953160708366902,69.36180821657379,2.2095040114731876,1875.8116927046697,1.8361553808734743,13.186921176135183,1875.8393956760347,1.7386393059177785,3.155834036387123,21.171477079796265,2.0638832365668573
baglung,2039,13.304935224589004,18.262520795005987,2.7884536031977722,69.45002265661938,2.195733672855863,1875.8597414601243,1.7148633775404647,13.214220105654254,1875.8116927046697,1.8361553808734743,2.953160708366902,21.171477079796265,2.0638832365668573
baglung,2040,13.3663852253916,18.354694126955316,2.715603807406343,69.40353407513143,2.0489449107818802,1875.9274849311134,1.7680488430341514,13.304935224589004,1875.8597414601243,1.7148633775404647,2.7884536031977722,21.171477079796265,1.7694650707834827
baglung,2041,13.30370143028117,18.403765235948907,2.5644501937362016,69.40076576669486,2.065438862856233,1875.950286052659,1.7689156079600599,13.3663852253916,1875.9274849311134,1.7680488430341514,2.715603807406343,21.171477079796265,1.7694650707834827
baglung,2042,13.258538013067234,18.40575489653967,2.6071759248384785,69.30546261219449,2.2004934365215463,1876.093825265818,1.7426772667590327,13.30370143028117,1875.950286052659,1.7689156079600599,2.5644501937362016,21.171477079796265,2.0638832365668573
baglung,2043,13.20176104304461,18.310292993605433,2.5851744104604233,69.21242072334549,2.3079570964483045,1875.8938883613123,1.7676250007661887,13.258538013067234,1876.093825265818,1.7426772667590327,2.6071759248384785,21.171477079796265,2.9041345394534854
baglung,2044,13.104271880030877,18.184621815089557,2.4942642445962635,69.3594268111198,2.2841852524404547,1875.8490330650648,1.8347874107956164,13.20176104304461,1875.8938883613123,1.7676250007661887,2.5851744104604233,21.171477079796265,2.6523693681910223
baglung,2045,13.180924548455435,18.091910230327958,2.448620080723546,69.28711915812742,2.224834922811029,1875.9965316848602,1.86756497199413,13.104271880030877,1875.8490330650648,1.8347874107956164,2.4942642445962635,21.171477079796265,2.0638832365668573
baglung,2046,13.33545849391051,18.02357155398955,2.3342133732159844,69.37500599769355,2.2661520381870726,1875.9948785923634,1.708604666574486,13.180924548455435,1875.9965316848602,1.86756497199413,2.448620080723546,21.171477079796265,2.0638832365668573
baglung,2047,13.264722457448993,18.057515410321102,2.298961476053405,69.52248748899956,2.235241979406361,1875.913845814158,1.8208530076933802,13.33545849391051,1875.9948785923634,1.708604666574486,2.3342133732159844,21.171477079796265,2.0638832365668573
baglung,2048,13.288371607530701,17.864117823790153,2.3474665359402973,69.4923576165921,2.141514760236852,1875.9779512620469,1.8854197437601488,13.264722457448993,1875.913845814158,1.8208530076933802,2.298961476053405,21.171477079796265,1.8893930939877857
baglung,2049,13.199607392789895,17.774570991031048,2.5290275310286727,69.48230803307044,2.2312402743436412,1875.9483879853917,2.0572578535806834,13.288371607530701,1875.9779512620469,1.8854197437601488,2.3474665359402973,21.171477079796265,2.0638832365668573
baglung,2050,13.209781491803806,17.837568504188265,2.688941715319978,69.65244078077234,2.25253009330086,1875.8836889382399,2.0626520193103413,13.199607392789895,1875.9483879853917,2.0572578535806834,2.5290275310286727,21.171477079796265,0.4690397274005515
baitadi,2020,9.447181204153253,15.324786597571801,3.355037259121497,65.15245388902271,2.2986627712379577,821.6364976204019,1.0779979345260902,9.363013698630136,821.62,1.053611110143172,3.3916464043187555,0.0,0.7976444441187177
baitadi,2021,9.291075924343165,15.331023563702736,3.4308215386432797,65.13664686040974,2.243092418719188,821.5827523737179,0.9854056545054293,9.447181204153253,821.6364976204019,1.0779979345260902,3.355037259121497,21.171477079796265,3.2467131267971836
baitadi,2022,9.42112143231012,15.358537620078991,3.495689762058947,65.17283392318805,2.405826291604263,821.514767854889,0.9078142915416514,9.291075924343165,821.5827523737179,0.9854056545054293,3.4308215386432797,21.171477079796265,4.680010623766136
baitadi,2023,9.399719850063295,15.412769580872634,3.456600133209979,65.22178951783128,2.432819234492982,821.5041505058631,0.9585198952259607,9.42112143231012,821.514767854889,0.9078142915416514,3.495689762058947,21.171477079796265,2.969559587194394
baitadi,2024,9.503175288111377,15.349391883491142,3.429763648122803,65.20755607703681,2.305135043396621,821.3497106215709,1.043137708572513,9.399719850063295,821.5041505058631,0.9585198952259607,3.456600133209979,21.171477079796265,4.620329999010823
baitadi,2025,9.56970342549408,15.438874128274142,3.34465875003705,65.24283171528992,2.2933646011267026,821.367275989077,0.9793366003305859,9.503175288111377,821.3497106215709,1.043137708572513,3.429763648122803,21.171477079796265,3.7127917547055556
baitadi,2026,9.623426527939252,15.477698289850679,3.353961819837893,65.3182786684533,2.295553488945411,821.3954347809375,1.0296716126236787,9.56970342549408,821.367275989077,0.9793366003305859,3.34465875003705,21.171477079796265,2.93522113370892
baitadi,2027,9.503645183176644,15.462432996218412,3.489662743740574,65.195903455549,2.331997340632694,821.2868398861444,0.9754060581535968,9.623426527939252,821.3954347809375,1.0296716126236787,3.353961819837893,21.171477079796265,3.902440002769501
baitadi,2028,9.449043885533504,15.340788550430432,3.463460154421444,65.16277567803014,2.332469222604066,821.1653371570774,0.9019166982791441,9.503645183176644,821.2868398861444,0.9754060581535968,3.489662743740574,21.171477079796265,3.164956993921164
baitadi,2029,9.370415145776633,15.351040415079886,3.4063575904457366,65.19172381544094,2.492513263399977,821.1038035267252,0.7660724576627266,9.449043885533504,821.1653371570774,0.9019166982791441,3.463460154421444,21.171477079796265,2.885137202997849
baitadi,2030,9.12962414703234,15.490255202038256,3.3640849559481727,65.30843343943113,2.4440578317225894,820.9744025904912,0.45655273636621596,9.370415145776633,821.1038035267252,0.7660724576627266,3.4063575904457366,21.171477079796265,3.5162074118057722
baitadi,2031,9.049040559314811,15.34288026185617,3.259425363476516,65.39873180547606,2.616471357707033,820.876118345111,0.3065491744911518,9.12962414703234,820.9744025904912,0.45655273636621596,3.3640849559481727,21.171477079796265,1.0132234495911596
baitadi,2032,8.97063767837384,15.30285840723951,3.1671923861855964,65.43990548964885,2.4919019181110165,820.8447458953261,0.3135321069728514,9.049040559314811,820.876118345111,0.3065491744911518,3.259425363476516,21.171477079796265,2.2357012203420052
baitadi,2033,8.927323468760033,15.06579947520092,3.1601419149395555,65.43139072264096,2.4773195581615726,820.8098954682806,0.3395420319619615,8.97063767837384,820.8447458953261,0.3135321069728514,3.1671923861855964,21.171477079796265,2.2357012203420052
baitadi,2034,8.7215467915565,15.023184671381701,3.163294729441245,65.4210434471203,2.531263627017946,820.8691223552514,0.13156066960002483,8.927323468760033,820.8098954682806,0.3395420319619615,3.1601419149395555,21.171477079796265,1.9421767310268654
baitadi,2035,8.663314876547481,14.986462451552086,3.251737116481747,65.51349438909182,2.521933048793113,820.5246302132814,0.22140509003125974,8.7215467915565,820.8691223552514,0.13156066960002483,3.163294729441245,21.171477079796265,1.9421767310268654
baitadi,2036,8.510573444050419,15.050409840616362,3.155489296969198,65.4309129549625,2.3445338073209383,820.6602191057925,0.14331100281713527,8.663314876547481,820.5246302132814,0.22140509003125974,3.251737116481747,21.171477079796265,1.9341545606505175
baitadi,2037,8.602179664279241,15.174759591131073,3.130462689086905,65.36313198551906,2.357948329232834,820.7864240460497,0.05972052781715703,8.510573444050419,820.6602191057925,0.14331100281713527,3.155489296969198,21.171477079796265,1.7684041538328539
baitadi,2038,8.42168938686247,15.119934619613154,3.1442039002592326,65.47086293215135,2.4213944815648487,820.7884070459703,0.18401264522263355,8.602179664279241,820.7864240460497,0.05972052781715703,3.130462689086905,21.171477079796265,1.9421767310268654
baitadi,2039,8.530135684636173,15.401833936441466,3.0924531734930905,65.49130156027815,2.404440445344915,820.8662500608607,0.35377862838886326,8.42168938686247,820.7884070459703,0.18401264522263355,3.1442039002592326,21.171477079796265,2.199550809083494
baitadi,2040,8.385484654373926,15.25998583541244,3.0908948289309923,65.59799231158655,2.313663163362834,820.7129841179826,0.31806481726568125,8.530135684636173,820.8662500608607,0.35377862838886326,3.0924531734930905,21.171477079796265,2.199550809083494
baitadi,2041,8.53669002096541,15.261793146750913,3.147363992362305,65.5474811735884,2.175118804140415,820.781761485528,0.207570129868268,8.385484654373926,820.7129841179826,0.31806481726568125,3.0908948289309923,21.171477079796265,1.2873034467240796
baitadi,2042,8.378682426844748,15.235635311269336,3.125276154174678,65.46921749368015,2.1161900615139544,820.6929810618612,0.1052655485279766,8.53669002096541,820.781761485528,0.207570129868268,3.147363992362305,21.171477079796265,1.2184919064354753
baitadi,2043,8.374052704733767,15.301118082294055,3.31553362356169,65.49180540663436,2.2398173458459234,820.8341266668556,0.07603383543283546,8.378682426844748,820.6929810618612,0.1052655485279766,3.125276154174678,21.171477079796265,1.3736371924347703
baitadi,2044,8.38196350057789,15.306312878137039,3.349173007161991,65.54120552636269,2.046838618032972,820.849174805475,0.10895488247035001,8.374052704733767,820.8341266668556,0.07603383543283546,3.31553362356169,21.171477079796265,-0.09942073849643446
baitadi,2045,8.378971183164111,15.317318416403374,3.1421169293584796,65.44788433257386,2.2226365087428395,820.9604071274313,-0.03386922361567182,8.38196350057789,820.849174805475,0.10895488247035001,3.349173007161991,21.171477079796265,-0.040988952601706236
baitadi,2046,8.270826127503003,15.25526539313917,3.2448572697583766,65.38202723299091,1.9187555856785141,821.1024693620211,-0.027033517701939232,8.378971183164111,820.9604071274313,-0.03386922361567182,3.1421169293584796,21.171477079796265,1.1384387612410867
baitadi,2047,8.324579628292266,15.317392861201023,3.384211646163028,65.48665996625763,1.8760072752454926,821.0980956247716,0.007131210574617793,8.270826127503003,821.1024693620211,-0.027033517701939232,3.2448572697583766,21.171477079796265,1.8001220108943128
baitadi,2048,8.395598485143635,15.253670818938984,3.5337970909205856,65.35654137143605,1.9052918605879792,821.1158002883237,-0.05956815679633949,8.324579628292266,821.0980956247716,0.007131210574617793,3.384211646163028,21.171477079796265,1.219945579167176
baitadi,2049,8.50622884657335,15.212438859390344,3.5250021773830698,65.33698462493733,1.9394689870462702,821.020397255674,-0.04308261394182937,8.395598485143635,821.1158002883237,-0.05956815679633949,3.5337970909205856,21.171477079796265,-0.6559736914470206
baitadi,2050,8.55330526258598,15.25406907770417,3.6173562504039216,65.37381258215733,1.893591843059541,821.009887682141,-0.0035799891342919443,8.50622884657335,821.020397255674,-0.04308261394182937,3.5250021773830698,21.171477079796265,-0.02294784182992558
bajang,2020,4.77972142441198,10.734368084403288,3.760886299295018,70.50032320877628,2.555853710316509,767.3853373033397,1.1611493413671217,4.708301369863014,767.35,1.3144515520197655,3.5705853111356336,0.0,3.1613218559964564
bajang,2021,5.003690332180419,10.80083264335746,3.7778819910889836,70.51776841860438,2.6304344830054047,767.3111899690847,1.174179214832682,4.77972142441198,767.3853373033397,1.1611493413671217,3.760886299295018,21.171477079796265,5.3238666505723655
bajang,2022,4.8634050716447215,10.652657414850244,3.8196056316161537,70.38363566321382,2.5059842059238506,767.3023561275508,1.1367200158177504,5.003690332180419,767.3111899690847,1.174179214832682,3.7778819910889836,21.171477079796265,5.3238666505723655
bajang,2023,4.926830140827863,10.7424025149004,3.7211117205260273,70.33897437971578,2.3379040728355807,767.2514453190672,1.3179943334896622,4.8634050716447215,767.3023561275508,1.1367200158177504,3.8196056316161537,21.171477079796265,5.611054591895648
bajang,2024,4.9666024564098,10.648995162032325,3.9112980179057617,70.25741751271912,2.4472905936481784,767.2933144850687,1.2784602316454663,4.926830140827863,767.2514453190672,1.3179943334896622,3.7211117205260273,21.171477079796265,5.3238666505723655
bajang,2025,5.037128618328612,10.721028350446781,3.7813709280123895,70.22558113796934,2.472559102693216,767.249318456934,1.1960996313540946,4.9666024564098,767.2933144850687,1.2784602316454663,3.9112980179057617,21.171477079796265,4.759880029639767
bajang,2026,5.040118223030793,10.629213372860102,3.7705176474140387,70.36838389134077,2.500899031492308,767.3056677530242,1.288608648941092,5.037128618328612,767.249318456934,1.1960996313540946,3.7813709280123895,21.171477079796265,5.3238666505723655
bajang,2027,5.066727544712033,10.652331619569427,3.677929715288958,70.47368843542228,2.6321694989586657,767.3292203101246,1.120497026627384,5.040118223030793,767.3056677530242,1.288608648941092,3.7705176474140387,21.171477079796265,6.5560076293222185
bajang,2028,5.045118057866226,10.793517235318129,3.712039908757179,70.48082268965112,2.602031866692487,767.3840124113726,1.1284115868864748,5.066727544712033,767.3292203101246,1.120497026627384,3.677929715288958,21.171477079796265,5.3968856818498665
bajang,2029,5.006581712207674,10.791489428336748,3.718405341735593,70.525562387448,2.516883077806979,767.4849626852479,1.1947112619224582,5.045118057866226,767.3840124113726,1.1284115868864748,3.712039908757179,21.171477079796265,5.6190767622719955
bajang,2030,4.9827707706304505,10.953476008622753,3.594974381086505,70.58283554041391,2.465694592264291,767.6422739734471,1.2723923258339067,5.006581712207674,767.4849626852479,1.1947112619224582,3.718405341735593,21.171477079796265,4.552371773799406
bajang,2031,5.11878373917234,11.012479572723032,3.568926987694066,70.67482038948717,2.486751501697166,767.6838332480351,1.1375155830582635,4.9827707706304505,767.6422739734471,1.2723923258339067,3.594974381086505,21.171477079796265,4.677251597388041
bajang,2032,5.126306022502152,11.09544882515006,3.534215273040111,70.63463500072793,2.547705581956971,767.5051546895453,1.2428382939449218,5.11878373917234,767.6838332480351,1.1375155830582635,3.568926987694066,21.171477079796265,4.099126516102411
bajang,2033,5.111743134111376,11.048660687612749,3.4469028686994774,70.50237836706926,2.595805574082556,767.3796828685257,1.2463632045057877,5.126306022502152,767.5051546895453,1.2428382939449218,3.534215273040111,21.171477079796265,3.172979164297512
bajang,2034,5.0349258506183,11.02622871903977,3.42585908223697,70.52615770536646,2.7324261944494843,767.5448625401353,1.2401861122323021,5.111743134111376,767.3796828685257,1.2463632045057877,3.4469028686994774,21.171477079796265,4.688032794142483
bajang,2035,5.209705413256629,10.99337888218511,3.1147636905548,70.56016525578666,2.8795968915255044,767.57424413161,1.4212778862258002,5.0349258506183,767.5448625401353,1.2401861122323021,3.42585908223697,21.171477079796265,3.327094414583425
bajang,2036,5.25204544043758,11.061982617346427,3.091778178337075,70.69722838808107,2.988379572843686,767.5631628981545,1.4659265715813836,5.209705413256629,767.57424413161,1.4212778862258002,3.1147636905548,21.171477079796265,2.238736597405288
bajang,2037,5.295669120134951,11.180743305483931,3.1316454717117663,70.7286100294173,3.009049550778291,767.5457559103539,1.3532956409030277,5.25204544043758,767.5631628981545,1.4659265715813836,3.091778178337075,21.171477079796265,2.266864838287452
bajang,2038,5.186263129870915,11.225394904641115,2.982553072434517,70.87315505301524,3.068854901237506,767.4404358793405,1.2956674932987498,5.295669120134951,767.5457559103539,1.3532956409030277,3.1316454717117663,21.171477079796265,2.238736597405288
bajang,2039,5.238184923938368,11.378780294418007,2.9845036867460206,70.99482471871335,2.8631097944606005,767.4078542393967,1.3541125822246436,5.186263129870915,767.4404358793405,1.2956674932987498,2.982553072434517,21.171477079796265,2.238736597405288
bajang,2040,5.174982998632372,11.27139372608182,2.997851575236897,70.93306923346275,2.762355776322086,767.3921891539219,1.4229773666334515,5.238184923938368,767.4078542393967,1.3541125822246436,2.9845036867460206,21.171477079796265,2.238736597405288
bajang,2041,5.243262817726371,11.336491974896362,2.990289589637716,70.92686913012241,2.7723445974342633,767.2464656299909,1.4823645700994281,5.174982998632372,767.3921891539219,1.4229773666334515,2.997851575236897,21.171477079796265,2.238736597405288
bajang,2042,5.211803186358361,11.328606018124548,2.827355992310688,70.79244894672499,2.7411260031387594,767.2397010807869,1.369514792807375,5.243262817726371,767.2464656299909,1.4823645700994281,2.990289589637716,21.171477079796265,2.238736597405288
bajang,2043,5.3383779833460565,11.208296252171284,2.936778401087712,70.9900063328398,2.8145192493703552,767.1197090048321,1.4817575107259044,5.211803186358361,767.2397010807869,1.369514792807375,2.827355992310688,21.171477079796265,2.238736597405288
bajang,2044,5.226443044345156,11.117304846654921,2.9709776266684527,70.9300238532092,2.836440099716087,766.9852387088886,1.5389275857630096,5.3383779833460565,767.1197090048321,1.4817575107259044,2.936778401087712,21.171477079796265,2.238736597405288
