DISTRICT,YEAR,annual_precip,avg_temp,avg_max_temp,avg_humidity,avg_wind,temp_range_stddev,annual_precip_lag1,avg_temp_lag1,temp_range_stddev_lag1,prediction
arghakhanchi,2030,1620.8569503705764,22.95295980519662,27.908965333716633,59.223535456356956,2.4050371570903573,3.5321106409608842,1620.9888762052449,22.919994103258883,3.693577029824333,1.63135807987218
arghakhanchi,2031,1620.921843745095,22.86548637321384,27.837306512239074,59.14761113387971,2.610314739393514,3.5176378151264993,1620.8975026071037,23.163317234140074,3.752823918916366,1.6264121034891639
arghakhanchi,2032,1621.0494447407305,22.91317736423115,27.681607729647062,58.96271570475828,2.6971822525266207,3.576263966934859,1620.892786768649,22.789656873175797,3.516774760087825,1.4773703086254655
arghakhanchi,2033,1621.1804409074393,22.89751413126525,27.61817084493792,58.91397760729661,2.8063254047833395,3.6204404497421976,1621.08388230864,22.71667005513567,3.495119454278448,1.460353594953325
arghakhanchi,2034,1621.038080347632,22.876680667356275,27.673233039626357,58.826298550122665,2.8246838522356343,3.8579601736194125,1621.1701406272018,23.00940626227524,3.5164659387684214,1.5927605609365825
arghakhanchi,2035,1621.1071455113272,22.850752074616818,27.49966173142522,58.94769030394689,2.7955769562981274,3.919918001924258,1621.0238862115361,23.082152750386943,3.8755142466552246,1.6316826138539267
arghakhanchi,2036,1620.9772541992143,22.763427616295104,27.415038775914912,59.00674139847915,2.709082347914811,3.96284144479922,1620.9714648922854,22.86673111779692,4.078027559458722,1.6131691209657815
arghakhanchi,2037,1621.1128694413107,22.758895488069594,27.43082567577841,58.996471086977664,2.7409335267577415,3.8477289300324955,1621.087619138244,22.810612506520613,3.9029659161461923,1.5191038019214695
arghakhanchi,2038,1621.1487945868366,22.77579994393928,27.411184855076307,58.93675081406537,2.7680594566051364,3.702965757123381,1621.2149030326966,22.80547108220072,3.869899747975729,1.5191038019214695
arghakhanchi,2039,1621.2442796474315,22.697551039091973,27.36782310828245,58.85424007928295,2.8133072489166357,3.677897321267559,1621.1366631434475,22.704957880771552,3.885544343603683,1.480267375397672
arghakhanchi,2040,1621.035682622176,22.66042719815566,27.412960690964344,58.95203543527772,2.7818330943884777,3.8187734165816467,1621.2357734058207,22.681758940140817,3.533042976798259,1.463165035331985
arghakhanchi,2041,1621.0340204329448,22.513939489433035,27.20295896978576,58.806113240361306,2.686048468779025,3.7550751008245045,1621.07106437207,22.545124380656116,3.9689170879352544,1.4919779502425157
arghakhanchi,2042,1620.9571587707414,22.696388767658718,27.291957321910928,58.796627020896274,2.6309727107690613,3.6684971446381045,1620.9922392126614,22.50004324771454,3.740852719809084,1.4075259771261388
arghakhanchi,2043,1620.805397618498,22.669434168192595,27.30342814919085,58.72710509641263,2.518827759076208,3.6467169825891768,1620.9641643041175,22.588296161821564,3.659882486764718,1.480267375397672
arghakhanchi,2044,1620.9063711239507,22.817154660316415,27.204532356876413,58.85708020465688,2.5280008398277576,3.794262344733118,1620.7161680802562,22.60404951765775,3.6372875287571764,1.5020870882493291
arghakhanchi,2045,1620.9435888539906,22.806011548272497,27.304506277971033,58.84010323914999,2.420180473559574,3.851112768490028,1620.8998715756627,22.916429507081993,3.8130697530438464,1.6176203177639457
arghakhanchi,2046,1621.0201731979014,22.724893700910563,27.491557596724967,58.901267619621095,2.5291902784210007,3.7900882275304113,1620.958757010541,22.76498473846254,3.844393176991471,1.5020870882493291
arghakhanchi,2047,1621.1166412346956,22.822725637221943,27.539744838011764,58.95770902927754,2.4617555575723973,3.858639800224694,1620.979588846296,22.75544966164956,3.872831772522212,1.5020870882493291
arghakhanchi,2048,1621.0248934622666,22.88603548801083,27.649905163214196,58.64606928580676,2.5357460267271805,3.771508269890476,1620.983514203848,22.708767939257495,4.0380842600288736,1.366666412696173
arghakhanchi,2049,1621.0041017275835,22.892513267689996,27.69808556192892,58.61009360226827,2.577619545042291,3.7912775149546434,1621.0061231329432,22.810454030644614,3.790608693211926,1.4026913988413106
arghakhanchi,2050,1620.8811706857164,22.868438872018025,27.770201228008187,58.58406938124919,2.756041902180607,3.9504152640175496,1620.9327813858176,23.0043668273355,3.859565900921304,1.548925409169372
baglung,2020,1875.5384257079295,13.363385307272855,18.132525613288976,69.79371726586037,1.959939305424522,3.176921948009891,1875.494769815975,13.23317926441651,3.0237511073882346,1.8871611253359744
baglung,2021,1875.4073215424037,13.405592573361018,18.01075384203898,69.99083595781796,1.7436186197766512,3.119611296400341,1875.64498043505,13.396163941915766,3.2004787563959765,1.8392630818969333
baglung,2022,1875.2093400202637,13.394417789544075,17.977066679653834,69.87012510579233,1.9192165939914925,2.9191578502703734,1875.434592237433,13.58152645703733,3.0978422678151625,1.8741559240936354
baglung,2023,1875.2648904392483,13.409282451385957,17.927278254386003,69.84364498746751,1.9574028215424804,2.8997972396329383,1875.1768621175468,13.26310992337988,2.837201292020056,1.9078389465689563
baglung,2024,1875.3800267934366,13.407576781580918,17.872005359237306,69.90228272256508,1.8475915122323803,3.0828362621208067,1875.075462101146,13.352647940290534,2.761147493093902,1.8662006304459067
baglung,2025,1875.4512475873673,13.234937388419626,17.82054292293149,69.99854379304055,2.0337861255971696,3.195402029180721,1875.5618487993472,13.517411382344838,3.114343183621341,1.801013371863993
baglung,2026,1875.4057834605067,13.330973037665109,17.660856069261058,70.06090827035685,1.8138765572977946,3.200495730914384,1875.3706517875282,13.120526709284555,3.250991182318387,1.8637824067607593
baglung,2027,1875.4725347390563,13.345270519130477,17.81811447015106,70.09482686113614,1.7932703171796784,3.2287872053287137,1875.358890972172,13.306099368700066,3.1789438881596843,1.8498112831775322
baglung,2028,1875.5131679251206,13.435678060093851,17.70984827334454,70.01903891985893,1.823978589639978,3.3044148983498047,1875.5197693735554,13.299093265991942,3.1820507882594313,1.853248942871985
baglung,2029,1875.4013072997423,13.53033758213386,17.703660937057766,70.07751696600585,1.92266423027862,3.276587814089297,1875.5991843594102,13.373272540544251,3.3598790278851904,1.853248942871985
baglung,2030,1875.2863123223121,13.578618730695348,17.82340556688533,69.93779386936627,1.8750006324687478,3.1328320063842754,1875.352012573028,13.526592027812368,3.2247131307819212,1.8392630818969333
baglung,2031,1875.3399397899855,13.59157225612578,17.889363296228794,69.77556912039267,1.9002082678760979,3.266178337474772,1875.268153571393,13.495376003895283,2.945608027498424,1.8357994373981918
baglung,2032,1875.2743924204542,13.508912092681161,17.779839139873186,69.75630033669809,2.087580868087785,3.385659169663357,1875.3326038346308,13.587349109441458,3.2921498429751415,1.7941620368591191
baglung,2033,1875.2900971505555,13.411193830184276,17.8727645662664,69.83566852615252,2.0388996851686216,3.44221043396704,1875.4378153443965,13.320679597402497,3.320087888055416,1.82387012232876
baglung,2034,1875.3285567907187,13.613586253234956,17.8951697999448,69.89915573595411,1.9883474558360916,3.5407910247109564,1875.2216977075766,13.505482922756936,3.41540878368973,2.0020399611323505
baglung,2035,1875.4295559628906,13.68805372936492,17.958367273039574,69.90853092943786,1.9045007152534885,3.427947867408721,1875.2769228739235,13.50205645980991,3.429273032838823,1.9463631404951203
baglung,2036,1875.39282073764,13.612904098935093,18.0073954062342,70.02311173848328,1.7208500000532645,3.2754944028032593,1875.5651712908614,13.579975814544879,3.2736239358545665,1.866079460166601
baglung,2037,1875.4597068654855,13.588477420190877,17.94186537640183,69.81046700816054,1.780680972132092,3.232980500122316,1875.3382324415577,13.503802634788133,3.2077431230111086,1.8392630818969333
baglung,2038,1875.3902976892366,13.543752090298677,17.774897697571102,69.63784995146185,1.7400967116114459,3.3316774822192037,1875.555707148082,13.67040032543355,3.456181519574838,1.9160114640462274
baglung,2039,1875.4815870453542,13.6753263658672,17.91626783687534,69.542460620631,1.7058193409545277,3.3093979915650746,1875.5057755641644,13.60260566948271,3.5570747922256776,1.9869928058093351
baglung,2040,1875.5296966605742,13.650375340652234,17.7276859097035,69.46232835839272,1.6347676475374233,3.335857716434775,1875.494640503406,13.462528471056435,3.3038313707438527,1.842700741591386
baglung,2041,1875.6100088893832,13.712700353150828,17.86685739776277,69.39921114764098,1.6441437945101036,3.3239270869728204,1875.529766103297,13.651906504578694,3.3189886651316325,1.866079460166601
baglung,2042,1875.7559299874542,13.684740295523907,17.755780847357705,69.43959592412705,1.798025534122406,3.3013095193925395,1875.714861217544,13.70890390373689,3.2975050829759014,1.842700741591386
baglung,2043,1875.6205901637136,13.65599606833237,17.77201190838671,69.62183137071328,1.7733429017595093,3.2994430438942954,1875.8959125144245,13.727009250278183,3.2614629826675765,1.842700741591386
baglung,2044,1875.6742447855838,13.650388690682858,17.821829676227857,69.40233354612559,1.7750183849201633,3.176926485411414,1875.5772853951964,13.62267147624731,3.3550772091585186,1.8392630818969333
baglung,2045,1875.645422572893,13.768819523350533,17.752950270777866,69.45434241363502,1.6415256592172138,3.259754430089326,1875.8316899292201,13.708048686532699,3.1414836062487517,1.8124207188229768
baglung,2046,1875.541589356396,13.693973393918023,17.754983103991666,69.573148326566,1.7128180787421448,3.105965811025587,1875.5987560218246,13.761742015679404,3.271045144097003,1.8158843633217183
baglung,2047,1875.5746058488473,13.513368666090766,17.73696383460396,69.59325942204703,1.6691780824641402,2.9976006863902005,1875.6478931076383,13.592803394411268,3.285019660643132,1.8507772055184204
baglung,2048,1875.6405103081988,13.653889569967934,17.882322111283052,69.72285819714588,1.6015308641318933,3.133896125368661,1875.6506699917607,13.585277354153009,3.141189740098622,1.8392630818969333
baglung,2049,1875.8331731273397,13.92091264073176,17.860864031697737,69.71877370782938,1.6120369418765523,3.0669736217103565,1875.676295971835,13.60845622068724,2.994745829550236,1.8392630818969333
baglung,2050,1875.7595454233244,13.907706888185695,17.831975493590175,69.72857744960227,1.6717436519620612,2.9765839682206514,1875.919998892645,13.974255171487185,2.9864674369523136,1.8741559240936354
baitadi,2020,821.5590144671737,9.478943579936715,15.210257069792846,65.40682652715358,2.3016930559978057,3.2960894995853907,821.6778956663588,9.380449782560374,3.344408541532045,1.1779350276059415
baitadi,2021,821.4246728373671,9.559122861644875,15.183439551625455,65.31944560276062,2.453699357558655,3.3220202720680208,821.6476685410404,9.52338613051994,3.4786844431428943,1.1151046086784953
baitadi,2022,821.2799783517897,9.628114351431682,15.07941293934652,65.39089484428455,2.366440936677565,3.4082432330128944,821.608677847222,9.515368567962014,3.36976884566972,1.1960606208998996
baitadi,2023,821.2170212409621,9.580487045905533,15.08829973348815,65.21901556025111,2.3762575218302406,3.3052206898845378,821.2675000898872,9.326044694561944,3.2029406507354268,1.143488883676156
baitadi,2024,821.2215947725432,9.575254901790531,15.03785554494236,65.14234681999896,2.3410646672411204,3.2715422754725543,821.1057369458681,9.703698435763659,3.535447402541362,1.18661559787649
baitadi,2025,821.2931551434267,9.827861114313398,15.12870032342431,65.24988057613128,2.396428281244265,3.3631974203434347,821.281611134231,9.68510240727736,3.1715585291510244,1.0426269724768553
baitadi,2026,821.1758786117995,9.987166098930608,15.102229041168204,65.18958302489433,2.5865661199472147,3.1719165266043894,821.193661939497,9.901693910853318,3.469017398241067,0.9670417207156874
baitadi,2027,821.2331223279026,10.115483589565365,14.957548488988067,65.34535076696912,2.6731021578204075,3.160414767209247,821.1939082969358,9.94322657449634,3.1848142561164434,0.9670417207156874
baitadi,2028,821.2001210857425,10.18567645180804,14.957657919077716,65.35118920507344,2.6968152791909383,3.1011910132773624,821.1765342386739,10.111340267045406,3.216929473806058,0.9670417207156874
baitadi,2029,821.3064501134608,10.234180320920569,15.13055405329455,65.2500623276442,2.7522178387574483,3.078982110649426,821.3988769494115,10.109486135003106,3.050760011648012,0.9249090653740037
baitadi,2030,821.4532448378833,10.127651615084515,15.151624421938541,65.15387853474992,2.7958177168810057,3.078167900293101,821.4067845928705,10.161462351109451,2.9556736840263462,0.9249090653740037
baitadi,2031,821.4918567331035,10.031598127935693,15.151401246014721,65.04155186971259,2.732023688476565,2.9851662357677795,821.3190053469851,10.20672495530057,3.1549582711802846,0.9025870510782739
baitadi,2032,821.4034402367979,10.264259106415748,15.005231687391925,65.25933883702308,2.814094542250814,2.8498919692663494,821.5663659829586,10.213099045008988,3.029548642980555,0.6477843047206452
baitadi,2033,821.449043055217,10.063132655610527,15.103804097245112,65.41792289408667,2.7652785706581233,2.8070201822489156,821.3796423435351,10.417061227516017,2.808564291418914,0.6098151237779399
baitadi,2034,821.4977443509935,10.04022769172587,15.120796624377112,65.40871992849144,2.760976960136029,2.940265414049603,821.3070977853581,10.009718567078595,2.7855394018183834,0.6599786331347256
baitadi,2035,821.408663605862,10.09205327760761,15.031803769125833,65.4627019727201,2.9068840232174833,2.93588900080044,821.5881982500028,9.970952003574515,3.038931185860524,0.6979478140774309
baitadi,2036,821.405175691887,10.019836733198064,14.96265082135113,65.44262744510527,2.9673574168640977,2.8583353811796663,821.4892235809502,10.084760227016142,3.0436079353817798,0.6477843047206452
baitadi,2037,821.4155685994017,9.985622916091609,14.986686407850637,65.43023260267032,2.9867772687735124,3.1202557109790487,821.5513932392207,9.884429833353174,2.9297708348665923,0.8836797232445129
baitadi,2038,821.5636761107027,10.01282824028936,15.06465472052135,65.31880506108934,3.0456317204642587,3.1452234986733267,821.4709808466273,9.942238178217062,3.2304714880018404,0.9670417207156874
baitadi,2039,821.7577046975225,10.116029944125376,15.090477087588825,65.27988930062516,2.8405758887546626,3.0631252570135574,821.5949355843603,10.13988324507934,3.2602864964556586,0.9670417207156874
baitadi,2040,821.7954622956745,10.209137133152224,15.163610017927752,65.37614873981086,2.875632191218753,3.2529912127864984,821.8907570345856,10.126426777475631,3.1795544473528192,1.0329564611416509
baitadi,2041,821.7525046925532,10.113764266690572,15.193773254426933,65.54456058962084,2.914579354610197,3.2372653624235324,821.8217606930833,10.143641745116463,3.292722656298933,0.9641110023371275
baitadi,2042,821.6301261897431,9.940906555429963,15.262837672122203,65.54965101786746,3.00251651453774,3.096427815068916,821.740593702575,9.993456635391171,3.166359103918018,0.947828538504426
baitadi,2043,821.507293805335,9.901778690623576,15.274492104897595,65.5565728384905,2.8973502641997295,3.115572795027491,821.6618247248099,9.819661729382975,3.3389882436236222,0.9617808988040921
baitadi,2044,821.248778399888,10.065822943019137,15.208203712925874,65.5808421668189,3.005564519151276,3.0341361527230593,821.4435937814009,9.772665018660271,3.1567089811038125,0.8973262291666786
baitadi,2045,821.1751050349507,10.118021770640272,15.123668693822033,65.6595291958006,2.974115766435757,3.0038500431363255,821.2958156265929,10.221029644043107,2.9814158166892124,0.869145934124661
baitadi,2046,821.2118920514989,10.09317329819376,15.005421470721107,65.66425365053465,2.9545265653874804,3.030802279880653,821.0915109595416,10.003727188544996,2.909805803231695,0.8279165919951702
baitadi,2047,821.2156921355514,10.048620569740645,15.183667081008164,65.70988917753978,2.8452735629264656,3.067185102803493,821.3022802314451,10.197743766080722,3.058907229529065,0.9196482434624085
baitadi,2048,821.0683209014819,10.055599779516223,15.188229358231458,65.7004727058117,2.821536722303921,2.8488692106219573,821.2810327194613,10.089591960738524,2.9537151309402643,0.6630747912132543
baitadi,2049,820.8535569053244,10.147234853474414,15.100890580819442,65.64219616535692,2.7658827544744535,2.843868113740125,821.0689329514739,10.159190908288178,2.8377436621292436,0.625105610270549
baitadi,2050,820.9681057462733,10.03935432401189,15.075948243239068,65.79231719521873,2.6959276768056846,2.821306900340318,821.0659418245536,10.116856411306783,2.7810420479559315,0.625105610270549
bajang,2020,767.3739240269172,4.776898065557257,10.730681986979006,70.5704454165029,2.4937489122830034,3.3643142431516218,767.398778772885,4.668260741870219,3.5537013764974277,1.2217869597828572
bajang,2021,767.4204101616259,4.748441649256914,10.641871149035952,70.54532245681884,2.465886022950684,3.2339359815756064,767.3250719146624,4.8166467367979084,3.346319975849308,1.1313961593254236
bajang,2022,767.3956916295997,4.729003538735517,10.702268834552362,70.47795056396075,2.4768390558709776,3.279466709336489,767.3734820612175,4.665954240674982,3.221020136257655,1.1949807962183505
bajang,2023,767.2394371478534,4.864091916953247,10.812755200637413,70.40232433058898,2.5508479770139014,3.398160168901842,767.4908829845579,4.4843061197896015,3.3148576228696194,1.2576396786953985
bajang,2024,767.281686763255,4.738167455845642,10.896808601642656,70.5429267385722,2.613841463134575,3.5132779958925786,767.0647932802545,4.773243630601079,3.180766119905918,1.2131063895123086
bajang,2025,767.2796127680947,4.612561166834973,10.972211967103625,70.5093894258839,2.3814565454538013,3.3924952710154805,767.15479463543,4.655285638754398,3.678537617275711,1.2890685755084677
bajang,2026,767.2899560300041,4.594863775120665,11.022178727541057,70.55118336051446,2.376261692895038,3.3927221123907807,767.2715447961407,4.798453117507174,3.4143985431570703,1.280388005237919
bajang,2027,767.4222726045183,4.680627394155629,11.062032981897769,70.4802691384265,2.23552385474904,3.4534228974602197,767.2134933125222,4.757706200884663,3.365124595079534,1.2164476762216574
bajang,2028,767.4005966789217,4.699979398843891,11.026537024056951,70.45480010510772,2.2541053236501143,3.2332280628877146,767.369195709142,4.565452666648889,3.394849869270972,1.198677775051034
bajang,2029,767.4647172995701,4.63569652424319,10.960187261393479,70.46180806637236,2.286244590471487,3.1217938955330338,767.1820866471552,4.7803900933972425,3.196069052237415,1.1619015275882132
bajang,2030,767.4750456286758,4.5716361421293366,10.884988554593313,70.39498760450124,2.1520848822816045,3.272362315456048,767.6921239438487,4.6645523798286375,3.1087212873553107,1.1747738639903174
bajang,2031,767.7389648596923,4.60228018395922,10.863238206309653,70.43219106384844,2.321558774618995,3.25795294067689,767.4480686747803,4.484989895004218,3.2332979219706095,1.2526665533062453
bajang,2032,767.4640362538389,4.540248498301544,10.831898993519168,70.32021159526062,2.3974153474707216,3.2520209389357473,767.7780396642225,4.589566396807511,3.3456726759930064,1.2736283547547487
bajang,2033,767.5417781969331,4.507670863338077,10.888647928285469,70.30073315087465,2.378358777447959,3.267701337881177,767.4827909518597,4.6322853345505965,3.3020116877405483,1.2871126972360307
bajang,2034,767.5601053012194,4.494237830407903,10.90238305842943,70.2123986331089,2.5301340669288126,3.07163524928936,767.4187731876671,4.365477644779861,3.2207338001405756,1.153916341084458
bajang,2035,767.38402710409,4.490551713831446,10.855391538377448,70.26813835631184,2.4944066594885803,2.942961942653518,767.6517885785994,4.483779368531175,3.0953401873750472,0.8848224344462005
bajang,2036,767.4466017174577,4.649034256062021,10.866146727822677,70.29442784299377,2.6234991515835078,2.9659724322579986,767.4200936971033,4.559953512268185,2.9612307727413287,0.9125028340502951
bajang,2037,767.4958560929213,4.5700020955452025,10.841661850177168,70.19340127865699,2.466314134013013,2.7752025717388817,767.4963778152954,4.698820321400912,2.895062055125742,0.8508366027294627
bajang,2038,767.4311652361613,4.589285841749386,10.797774593899451,70.35087706440618,2.5973859831016934,2.633112270731302,767.4596725415155,4.65710876033515,2.7911012847939602,0.8453639627372616
bajang,2039,767.3414188326487,4.793952087464905,10.84596263236391,70.41523733795363,2.7021538891361025,2.6009777215919576,767.504951093133,4.667126857020418,2.7730235333042876,0.8012115365897899
bajang,2040,767.2692211190948,4.716194063376104,10.843213928954077,70.31067029251945,2.7087178806839245,2.7018200419148757,767.3134759481261,4.7783952969458765,2.551135839697986,0.855788128855833
bajang,2041,767.155972571158,4.688249675213925,10.991241506894115,70.17750942327989,2.6656971178863205,2.533404553113536,767.3591046208034,4.746041418708931,2.93784748067904,0.7789687111069112
bajang,2042,767.1867538045859,4.566674907321101,10.916787024402016,70.17544514744907,2.943050482351909,2.4939119003090378,767.1085755151305,4.6822449132622355,2.5975964344183704,0.7585977476582594
bajang,2043,767.1432623639371,4.66467554023803,10.92491292545836,70.15850576262133,2.927154778717636,2.5675586338363683,767.0680824562439,4.609291511236568,2.4875127107464152,0.7385220781984063
bajang,2044,767.1240302462309,4.734122620411707,10.783583844455086,70.15566594050239,2.866078011792145,2.467836064735621,767.2015016901993,4.920816076214139,2.552344686676148,0.7585977476582594
bajang,2045,767.0857499747358,4.57604633063132,10.782259599305725,70.19335377953128,2.882943124501454,2.439536376517524,767.2220649964158,4.717948072182311,2.386854221179752,0.8385393051226545
bajang,2046,767.1107213976653,4.692336510097749,10.844284751224112,70.26836521203606,2.9871843113600156,2.56558171372886,767.0612202771715,4.650732531118857,2.358720925107398,0.8568853805095094
bajang,2047,767.1129756768784,4.800617565104073,10.818618418855099,70.29788911739043,2.9487870115976467,2.5282100893150354,767.0373704091015,4.625268125646764,2.4704505708063023,0.9085531039299543
bajang,2048,767.026295313409,4.704718753165266,10.74231651617696,70.12954445786131,2.814766925052099,2.5936635601791727,767.1137926299136,4.738104814030059,2.614760149087013,0.7585977476582594
bajang,2049,766.8966928797187,4.748189731525595,10.795643742104273,70.14215290050186,2.7956562572409256,2.558764708868514,767.0256494745686,4.636927006491316,2.7571836901187337,0.7585977476582594
bajang,2050,766.7347877176818,4.878483156338684,10.88175632654472,70.17012392556076,2.8496724039754167,2.497486688180895,766.9272333601137,4.43987651765798,2.614437468643618,0.7782807515492796
banke,2020,1502.8704463067625,21.812549466381157,27.164153658959943,60.05511797668732,2.245680585389464,3.532705381904988,1502.6262268741161,21.70486849128556,3.647750420810598,1.2190986435258768
banke,2021,1503.0118565243529,21.828178054425837,27.06327612548682,59.806701912300625,2.231077189039318,3.6014489889069727,1502.9763804016293,21.749429730559953,3.4744154636497138,1.1610175137036964
banke,2022,1502.9763377268278,21.682817375346332,26.882333424071106,59.766386371707966,2.30003012974232,3.52058256459453,1503.2926067581514,21.831142043510177,3.591447157280504,1.1756504961037555
banke,2023,1502.9526576846133,21.73206014865635,26.912537350833063,59.81278707013484,2.1739918523513233,3.6455278211715565,1503.1257796295597,21.6707765910629,3.4597477387047126,1.1610175137036964
banke,2024,1502.8855053230218,21.940415272812224,26.867509356321523,59.673208381603025,2.1727322427036855,3.5052695671496386,1503.1301420278705,21.552613350023673,3.6245510181913216,1.1896874314927832
banke,2025,1503.0696752618774,22.138620454008212,26.906181874807825,59.47729840491106,2.059924902687849,3.6587896906988733,1502.9515212238286,21.965456846179276,3.4921981248510066,1.3587853373405565
banke,2026,1503.0877697773165,22.170889649724444,27.01935504305305,59.49786304290663,2.036577366308021,3.741396964990423,1502.9827268406004,22.08864777417624,3.4154364942236155,1.4131502878296522
banke,2027,1503.1285423388572,22.095089327668592,26.97487833393773,59.411717243440236,1.9797284853225703,3.8034768714156226,1503.137175299084,22.058647618592584,3.5922241250469136,1.45355420407769
banke,2028,1503.3366568226975,22.06959060413604,26.933376208756343,59.55474653160787,1.9519027856183053,3.7873875769581318,1503.1119785080418,22.072578741421804,4.042506350869186,1.5602222556897987
banke,2029,1503.3389119544806,22.098212209714948,27.02258492941598,59.546958319103446,1.9269490277157766,3.757033731117721,1503.4386698904539,22.26609596683994,3.8905059677158103,1.5874647313657881
banke,2030,1503.3160117062187,22.203075853653896,27.06350310264708,59.41013854411464,1.960844794982527,3.7262181796331113,1503.2255008690188,22.112332665552955,3.8835243994640907,1.6021619435657433
banke,2031,1503.3983154097189,22.228414725092655,26.983467436544576,59.52849966854758,1.9473348812901818,3.6710329868428198,1503.4576344543589,22.180893522005398,3.6259253272896506,1.4915001687970766
banke,2032,1503.2190029463864,22.493774300156677,27.060374681278777,59.54655069908643,2.0460535973550784,3.6659734424010533,1503.5057776781819,22.355276889947262,3.7465152135140904,1.4635499240071792
banke,2033,1503.1683385165934,22.56866651347425,27.16271604920305,59.59123531351925,1.9967706678682278,3.5547340995518115,1503.299368538143,22.52656341713555,3.5835934689026505,1.5314012312055538
banke,2034,1503.0642649448139,22.556209165055314,27.19049458342491,59.71475124456053,1.8800111683360747,3.5594641359914516,1503.182806338471,22.711865142042093,3.5771686540922083,1.5219847452246633
banke,2035,1503.172503646421,22.4122471631443,27.0792688804304,59.83479588474067,1.8126033513559445,3.6432454466333475,1502.992844676715,22.447002306267052,3.4824888530757074,1.4485447674311893
banke,2036,1503.012954683771,22.37979911204013,27.021653639589093,59.73886997412211,1.8326979624888002,3.6294056306225295,1503.1680634346012,22.355385359801733,3.499284958647776,1.4692598168979756
banke,2037,1503.0331218312715,22.446006614178906,26.889335261535546,59.81431047145956,1.773079095529232,3.623860344350892,1503.0322688210883,22.480286387759644,3.754514102025648,1.6035513579415326
banke,2038,1503.0803083172068,22.66681342773391,26.83370776205303,59.75059279246848,1.7925655371125795,3.4434732202662337,1503.1600686590102,22.492583098442125,3.68702002906654,1.4884943531024204
banke,2039,1503.0369433265619,22.572500186730732,26.95706868362468,59.93249067703125,1.9282479308499714,3.340783223209175,1503.2068645941588,22.852944244570672,3.393109618354252,1.4667202494142875
banke,2040,1503.0951974199527,22.380479355710914,26.899184353560464,60.07662740374503,1.9688511520013394,3.3165425492675014,1503.011037144807,22.5976741908213,3.299866366075738,1.378420833976155
banke,2041,1503.0619221339605,22.33597517955402,26.87110543844713,60.02740402763115,2.0367617595903993,3.2537071166349394,1503.084890824338,22.453607348377794,3.3499680940302956,1.1984376155228926
banke,2042,1503.1239369273649,22.23628922892735,26.934229481983717,60.08780581340672,2.171701330270144,3.171179313294544,1503.0960322629144,22.148529071122375,3.1721787679850317,1.1295434681423728
banke,2043,1503.2130123742163,22.310054929785135,26.879168070903393,60.143062029824236,2.201727755953696,2.9200653530836727,1502.9911804843714,22.279379311575692,3.2613525186763264,1.1294888801341485
banke,2044,1503.3645896413273,22.350817309593403,26.781318165292838,60.214740589570496,2.1614820804826165,2.955264236756914,1503.1058263148686,22.294577692236178,3.1802984388791673,1.146225169160616
banke,2045,1503.177271908562,22.261649487833477,26.933922487722047,60.1911616322112,2.0515497458930687,3.2033137032778574,1503.1786258139994,22.271345000899913,2.8563219114751592,1.2415573210767037
banke,2046,1503.1584099347674,22.418415064707556,27.077130894881698,60.17964318159397,2.0559962837783594,3.096570285347385,1503.24295914715,22.08979323464589,3.327293081364609,1.1944414535534933
